content_traduzido,sentiment,sentiment_polarity
o aplicativo era muito bom depois dessa nova atualizacao ficou horrivel quando eu coloco um audio o audio some sozinho e tambem quando eu vou puxar a foto ela trava essa atualizacao ficou horrivel arrumem isso por favor,anger,negative
muito bom pra fazer videos efeitos de foto muito legal mesmo o unico problema e que quando voce quer pegar um video do youtube nao da entao isso e um defeito mais tirando isso muito bom e outra coisa trava um pouco mais nao tanto quando outros aplicativos amo o app ja tenho mil inscritos usando esse app tambem os modelos toturial inbox que ajuda com muita coisa a traducao do de idiomas explom portugues ingles espanhol muita mais coisa tem audio texto camada varios efeitos,sadness,positive
app cheio de bugs audios que somem toda vez que voce arrasta na hora da edicao baixem outros app como inshot ou kinemaster e bem melhor perdi horas do meu dia pra editar um video no capcut e mesmo assim nao consegui concluir devido os muitos bugs entao exclui quem nao quiser perder muito tempo baixem outros app por favor,anger,negative
eu uso muito o aplicativo e incrivel mas acho que assim como ha muitas formas de editar a imagem deveria ter mais opcoes de editar o audio como configurar graves e agudos,sadness,positive
de alguns dias pra ca nao da mais pra editar video longo so consigo abrir videos na tela de edicao no maximo de minutos quando eu clico no video que quero editar o aplicativo buga e volta pra tela inicial com uma mensagem dizendo que o video e grande infelizmente vou ter que desinstalar rosto chorando com certeza se arrumar o problema eu edito a avaliacao,disgust,negative
simplesmente incrivel rosto de gato sorrindo com olhos sorridentes muito facil de usar e tem muitas ferramentas alem de ter muitos efeitos e opcoes para voce mesmo fazer seu edit ha os modelos edits prontos que voce pode substituir colocando suas fotos,happiness,positive
eu acho super legal o aplicativo e com modelos maravilhosos de varios tipos por tanto muitas vezes a pessoa vai ver o modelo e acaba que ele e lindo mas quando vc vai fazer o seu ele trava muito fica bem estranho mas sao em quase todos,sadness,positive
eu nunca me irritei tanto como agora o capcut ja foi um dos melhores aplicativos de edicao por nao ser tao complexo na hora de usar mas agora eu nao consigo nem mesmo fazer um simples video que tudo trava os efeitos nao carregam e o material exporta por favor arrumem isso,anger,negative
o capcut era sim um bom app para editar mais agora esta horrivel pois ele trava diz q talvez o app pare de funcionar no meu celular sendo que ele e novo entao minha experiencia com ele ta sendo pessima hoje em dia queria e quero muito que volte ao normal assim como antes,disgust,negative
um excelente app mas tem um tempo q ele ta tento alguns bugs eu edito um video salvo e quando vou na galeria o video fica com a tela toda preta agora eu tenho q fazer trabalho de escola pra entregar amanha e ele ta tendo bug se eu nao conseguir entregar esse trablho ate amanha vou ficar com nota baixa e possl ficar de exame ou reprovar agira como q fico,sadness,positive
simplesmente horrivel estou dando pois nao pode se dar quando depois de editar um video mesmo com pouca edicao ele nao exporta o projeto ou seja nao consigo fazer edits e postar no tiktok recomendo sei se pode ser problema do meu celular,anger,negative
adoro o cap cut concerteza um dos melhores apps de edicao porem toda vez que adiciono algum video ou foto em qualquer edicao o cap cut sai da minha edicao e volta pro menu do app e isso nao e uma vez ou outra sempre que eu adiciono qualquer midia no app,sadness,positive
o aplicativo decaiu ele foi de a praticamente muitos bugs ele fica fechando sozinho nao termina de exportar as criacoes se o erro nao for corrigido vai perder rapidamente usuarios,disgust,negative
o app ficou um lixo pois agr tudo e pago ate os modelos eles dao modelos gratis mas so de vc por sua foto conta como usado eu nem exportei esse app esta um lixo agr nem editar esta dando mais tudo agora e pago daria zero estrelas capcut vc ja foi melhor gente bora todo mundo manda esse tipo de critica pra talvez voltar ao normal e parar de ser tudo pago rosto soltando vapor pelo nariz rosto zangado rosto furioso,anger,negative
o aplicativo super bom eu tenho ele ja faz dois anos tem como salvar os motivos e fazer um video muito legais eu amei ele e otimo perfeito ele e junto com tik tok da para escolher os modelos fazer um video muito legal tem varias coisas interessantes,happiness,positive
o app e otimo ele e muito bom de usar eu gosto muito dele voce aprende a fazer rapido as coisas a editar o unico problema e que algumas vezes acontece problema com o app mas fora isso app otimo nao tenho mais que falar sobre ele eu recomendaria voce instalar capcut porque ele muito bom mas como eu falei tem alguns problemas ne,sadness,positive
o app e otimo so tem um probleminha toda vez que vou exportar o audio para dentro do capcut ele fica saindo sozinho isso e muito chato mas tirando isso o app e incrivel,sadness,positive
app quase perfeito porem o teclado trava quando um texto esta sendo escrito e desde a ultima atualizacao foi impossivel de editar qualquer video pois o app simplesmente sai do projeto e volta para a tela de inicio,sadness,positive
acho que todos poderia posta video ate aquele mesmo que nao faz sua programa transicao o aplicativo esta com problema as vezes tento entra e nao consego nao e o cell nada do tipo por que ate entao meu cell e bom tudo mais enfim tirando esse problema isso gosto no aplicativo acho ele em si muito bom vcs esta de parabens coracao vermelho,sadness,positive
o app e muito bom mais uma coisa que me encomoda e ao sons quando eu vou colocar qualquer tipo de som por exemplo fresco o cll inteiro trava e aparece uma mensagem capcut nao esta respondendo agora por favor tente novamente mais tarde entao pfvr consertem isso,sadness,positive
o app e bom mas oq nao e bom e as atualizacoes como ontem mesmo nao tinha nem uma atualizacao mas hoje por causa dessa atualizacao meus textos nao salvam mais os efeito de video tambem a mesma coisa demora pra acha sem conta que alguns funciona pfvr vcs poderia tira essa atualizacao o motivo de eu dar estrelas por causa de antigamente que tinha esses problemas,sadness,positive
gosto muito do cap cut e sim um otimo editor que puxa mais para o lado basico e rapido por isso gosto muito dele e comecei a editar com ele so nao dou estrelas por algumas coisas que me chateiam como travamento alguns bugs tirando isso um editor muito bom,sadness,positive
eu amei o editor n tem nenhum problema neste app e espero que continue assim mim divirto mto editando meus videos e postando meus videos ficao muito legal com esta edicao deste aplicativo espero que tenha mais atualizacao mais legais tbm to ate terminado um video meu q vou postar e ele segue firme obgd por criar este app grata,happiness,positive
aplicativo otimo q qualidade perfeita as fontes sao otimas nao trava os efeitos sao top mas um probleminha quando vao liberar o pro precisam liberar o mas rapido possivel esses efeitos pro sao otimos precisam liberar por favor,sadness,positive
eu vou dizer no fundo do meu coracao eu chorei de raiva com esse editor primeiro que quando eu colocava o video no meio da edicao aparecia uma sombra cinza e era um inferno pra fazer aquilo sumir entao tinha que salvar o video e depois continuar e a sombra cinza continuava aparecendo nao o meu celular que ruim pois ele um redmi a sinceramente esse editor muito superestimado se ele continuar assim jeito editar pelo youcut mesmo,anger,negative
nao entendo como conseguem manter um aplicativo tao ruim assim reconhecimento facial que nao funciona sempre pedindo pra tentar novamente mas ai tem limite de tentativas por dia em vez de ligar direto pelo app nao abre uma aba no navegador loga redireciona trava ai abre a conta nem opcao de manter ligado possui simplesmente a pior experiencia que se pode ter em um app isso q so falei esses dois problemas,disgust,negative
nao da pra comecar e nem concluir qualquer procedimento o app fica saltando ou fecha ou trava nao se consegue clicar nas opcoes solicitadas nem ler as possiveis alternativas ou respostas que por ventura nos envie e um caso serio outro ponto e inadequado pedir a senha da conta bancaria no celular foge completamente dos niveis de seguranca nao obrigado,disgust,negative
humanamente impossivel fazer o famigerado reconhecimento facial pior se voce esquecer a senha de acesso vc precisa fazer todo o cadastramento novamente e o reconhecimento facial e impossivel vc pode fazer que quiser trocar aparelho telefonico mudar de local etc e a desculpa a mesma incrivel mas unico app em que eu nao consigo reconhecimento disso concluo que app continua um llixo os desenvolvedores incompetentes mais uma vez vou desinstalar app,anger,negative
pessimo tres dias tentando fazer o reconhecimento facial nao dar certo nao tem um telefone disponivel para informacao sobre esse inferno de aplicativo somente canais digitais nao obtemos resposta aplicativo abre faz reconhecimento da face vejo funcionalidade alguma vejo nenhum ponto positivo achei um desperdicio de tempo sem contar o nervoso que causa,anger,negative
o app nao detecta meu rosto para fazer o reconhecimento facial nao e que nao o esteja reconhecendo na verdade a mensagem exibida e nenhum rosto detectado ja verifiquei todas as configuracoes possiveis permissoes cache etc ja desinstalei e reinstalei app nada a ideia do aplicativo excelente se conseguirem resolver esses bugs irritantes a administracao publica tera dado passo gigantesco em favor do cidadao,disgust,negative
atualizacao recente do app corrigiu o erro,happiness,positive
impossivel fazer o reconhecimento facial nao funciona o app nem mostra algum erro ele simplesmente tenta reconhecer e redireciona pro login de novo ai fica nesse ciclo infinitamente agora nem abrindo pra reconhecer esta eu precisava do nivel prata para acessar minhas proprias informacoes e nao tem nada que eu possa ver pra ver meus proprios dados infelizmente e mais um sistema do governo que nao funciona,disgust,negative
impossivel fazer o reconhecimento facial requisitado para subir nivel da conta o app simplesmente volta para a tela de log in assim que detecta o rosto e a parte divertida so e possivel fazer esses procedimentos pelo app ridiculo pagar tributos para ter acesso a um sistema tao mal feito,anger,negative
o aplicativo e ruim desinstalei digito login e senha corretamente e da um problema foi encontrado ao realizar seu login tente novamente alem disso tem a velha burocracia brasileira consistindo em niveis para poder realizar certas funcoes do app para aumentar esse nivel tem que ficar preenchendo dados logando app de bancos veio para facilitar mas na verdade nao facilita nada,disgust,negative
resetei meu celular e o aplicativo simplesmente nao envia mais o codigo de acesso nao consigo recuperar por email nem por reconhecimento facial e todas as operacoes estao bloqueadas a ideia e excelente a protecao importante mas nao barrar o usuario dar lhe absolutamente quaisquer chances de resolver problema nem atendimento nos temos para conseguir resolver problema,disgust,negative
como que no nivel que estamos na tecnologia e aplicativos nao consigo manter a conta vinculada nem nada do tipo pessimo reconhecimento facial se coloca a senha estando corretamente certa nao loga trava o carregamento ou da erro senha incorreta estando correta e incrivel um aplicativo nao ter o acesso nele mesmo ter que direcionar para o chrome ou similares horrivel experiencia,anger,negative
tem muito o que melhorar falta fluidez na navegacao possui muita instabilidade de conexao o reconhecimento facial funciona so de vez em quando o sistema de autenticacao dois fatores e pessimo muito mal elaborado deveriam usar um autenticador terceiros,disgust,negative
simplesmente o sistema de login e horroroso e por que redireciona pra uma pagina no navegador nao seria mil vezes mais simples poder usar os dados basicos direto pelo aplicativo e do nada tambem esse problema com reconhecimento facial serio tao dificil fazer algo que preste ou que pelo menos te de a opcao de acessar pelo computador sem exigir entre app,anger,negative
muitos problemas na seguranca nao reconheceu o meu rosto em nova autenticacao depois de um logoff fica tentando a autenticacao de duas etapas de dispositivo ja autorizado pelo app que ainda nao esta aberto ai so rebaixando o nivel para restaurar acesso muito ruim duas etapas nao ocorre pelo sms mas pelo proprio app que esta logado como assim eu hein,fear,negative
estou ha varios dias tentando logar no app govbr e aparece a seguinte mensagem erro um problema foi encontrado ao tentar realizar o seu login tente novamente tambem nao consigo fazer reconhecimento facial sempre usei o aplicativo com a verificacao em etapas e isso foi desabilitado nao consegui mais acessar isso tambem acontece com o login da minha esposa existe um telefone de suporte ou e mail que eu possa ser atendido obrigado,disgust,negative
o reconhecimento facial nao esta funcionando a resolucao da imagem e boa a iluminacao do ambiente tambem cnh renovada recentemente entao a aparencia nao mudou fiz tudo direitinho conforme foi solicitado mas ja tentei varias vezes e nao esta dando certo por favor corrijam essa falha tem varias outras pessoas fazendo comentarios com mesma reclamacao,disgust,negative
sempre tive facilidade para acessar mas ultimamente so tem dado erro no reconhecimento facial na recuperacao de senha por email nao disponibiliza por qr code tambem nao funciona por bancos o nivel cai certificado digital nao consigo entender o servico de maneira geral piorou recebi um email me comunicando do bloqueio da conta mas dusponibiliza nenhum canal para resolver o problema,disgust,negative
o reconhecimento facial e pessimo nao funcionou em nenhuma das tentativas mesmo atendendo as instrucoes estando em local iluminado nao utilizando nenhum acessorio que cubra o rosto cabelo para tras de forma que nao cubra parte do rosto que deve ficar centralizado na foto agora bloqueou o reconhecimento facial por ter excedido numero de tentativas tente novamente amanha serio isso eu preciso tirar documentos para vaga de emprego e muito dificil aparecer posso perder a chance,anger,negative
aplicativo que so faz a gente passar raiva em um dia funciona em outros nao dias tentando fazer o tal reconhecimento facial e nada e ainda limitam a quantidade para perdermos mais tempo ainda e nao existe outra opcao de conexao ao aplicativo um absurdo estrela muito ainda deveria ter a opcao estrela,anger,negative
estou a mais de meses tentando aumentar o nivel da minha conta a opcao de biometria facial nao aparece somente uma mensagem que nao e possivel fazer a biometria e que pode tentar fazer pelo banco e quando eu tento pelo banco o sms de autenticacao nao chega fica nesse loop infinito do nada pra lugar nenhum sistema simplesmente horrivel adianta falar dos niveis seguranca etc eu ja sei disso preciso que resolvam meu problema o aplicativo voces funciona,anger,negative
reconhecimento facil nao funciona por nada nesse mundo eu fico abismado como qualquer aplicativo do governo consegue ser tao horrivel simplesmente nada funciona parece aplicativos criados por adolescentes para testar habilidades de programacao nada funciona e nem suporte tem os responsaveis parecem nao dar o minimo para os problemas do app,anger,negative
horrivel nao sabe fazer um simples reconhecimento facil so fala que e de baixa qualidade ver se tem luz sem oculos sem cabelo tampando ja fiz tudo e essa coisa nao presta preciso entrar e esse aplicativo nao presta pra nada ja tentei com barba sem barba ja fiz em dias sempre da erro o aplicativo que horrivel mesmo,anger,negative
aplicativo muito chato troquei de telefone precisei fazer reconhecimento facial o programa fez sai e quando entrei novamente o programa ja nao reconhece meu rosto e ja bloqueou esse e um problema recorrente sem solucao por parte do desenvolvedor lamentavel,disgust,negative
o app simplesmente nao realiza mais o login consigo fazer login no notebook no navegador do celular mas nada via app e preciso dele nota minima ate efetivo conserto edit o app considera um erro de login sendo que ocorre no notebook ocorre navegador do smartphone problema e que nao identifica,disgust,negative
o app e bom porem precisa melhorar e muito o reconhecimento facial e outra coisa voce tenta bastante quando nao reconhece so depois de hrs isso um absurdo muitas vezes a pessoa precisa das informacoes no mesmo dia ter que esperar dia pra tentar novamente sem contar que depois das recentes atualizacoes nao se consegue fazer mais o reconhecimento facial ja tentei de varias pessoas com varios aparelhos diferentes nada horrivel esta agora,disgust,negative
a mesma experiencia pessima dos milhares de relatos sem uma solucao direta mudar o aparelho ou formata lo e o inicio dos transtornos nao da para entrar e baixar a carteira de trabalho digital necessaria para um novo emprego nao e possivel fazer a renovacao da cnh que o agendamento marcado online que era pelo app do detran agora necessario logar nesse gov que nao funciona reconhecimento facial tambem envia sms do codigo de acesso um retrocesso com uma resposta generica,disgust,negative
o app nao abre e fica pedindo reconhecimento facial so que nao funciona nao reconhece dai trava e fica mandando tentar no dia seguinte ja tentei varias vezes e ate entrar pelos bancos parceiros dai autorizo tudo quando volto no app cai denovo no reconhecimento facial vai so raiva serve pra facilitar nada sem suporte um lixo,anger,negative
ja fiz varias tentativas de recuperacao de senha facial e mail sms e nada bloqueia por excesso de tentativas e nao envia o codigo nem por mail nem por sms preciso do acesso para alterar dados contato ver andamento alguns protocolos o que era pra ser uma praticidade se torna desgastante irritante,disgust,negative
bom dia infelizmente a minha conta foi alterada nao aceita mais a minha senha quando aparece pra recuperar a senha pelo email vejo que depois do nao e o meu provedor o email foi alterado nao consigo fazer reconhecimento facial abre tenho acesso sms nos meus celulares o formulario preenchi mais depois que tiro foto ou anexo ele fecha sem enviar como invadiram minha conta facilmente e eu tenho tanta dificuldade em recuperar me ajudem obrigado,disgust,negative
pessimo sem utilidade nenhuma nada funciona nesse aplicativo tudo que voce tenta fazer nao da certo simplesmente inutil para ter acesso a qualquer opcao do app precisa de reconhecimento facil que e simplesmente impossivel de se fazer ja estou a mais de um mes tentando fazer e nao tem jeito nunca vi um aplicativo causa tanto transtorno e dor cabeca,anger,negative
troquei de aparelho e nao estou recebendo mais o sms com o codigo verificador de duas etapas ja tentei de tudo e nada nao tenho acesso mais acesso o que me impede acessar todos os servicos q tem me atrapalhado muito no trabalho nao existe um canal comunicacao para resetar esse tipo senha nem outras maneiras como faze la,disgust,negative
lixo fiz a biometria e cadastro da foto no tse a mais de meses o servidor do gov ainda nao importou os dados sempre que tento fazer o upgrade para nivel ouro aparece a mensagem que nao encontram o cadastro da biometria no tse no app e titulo esta tudo certo deixando claro onde e falha nao tem suporte diversas reclamacoes aqui mesmo nehuma orientacao de como resolver sempre as mesmas respostas mecanicas sempre os mesmos problemas se repetindo,anger,negative
como tudo do governo e so mais um aplicativo inutil que quase nem tem funcoes e nao serve pra nada so da pra cadastrar tipo de documento e criam um aplicativo separado pra cada documento em vez de criarem um so aplicativo que seja mais util que envolva tudo junto mas parece esse povo do governo nao tem inteligencia suficiente fazer algo basico simples realmente funcione seja util,anger,negative
pessimo ja utilizei para assinatura eletronica mas hoje manda a mensagem de que foram realizadas muitas requisicoes de login acontece que meu celular e o mesmo e nao chega o codigo de validacao o pior e que nao diz se esta com instabilidade ou nao entao voce fica tentando indefinidamente pessimo da pra confiar vou ser obrigado a gastar com isso pra assinar documento lamentavel sou pobre caramba imposto pra isso tambem,anger,negative
nao faz reconhecimento facial sempre trava vergonhoso por favor nao poupem custos ao programar o app ja bastam os vereadores e politicos fazendo isso com tudo no brasil preciso mudar a senha gov para ter acesso ao curriculo lattes e com urgencia mas esse app e como praticamente tudo no sistema brasileiro lento nunca tem problemas resolvidos,anger,negative
pessimo nao consigo aumentar de nivel com a biometria ele nao reconhece mesmo tendo feito a biometria eleitoral ele nao consegue identificar a mesma alem disso quando clico para gerar qr code acontece nada entro no app e esta tudo na mesma,anger,negative
cadastraram o cpf do meu pai maldosamente no sistema com email e celular totalmente desconhecido e para a recuperacao a unica alternativa e o reconhecimento facial que nao funciona pelo site atraves do qr code o app para de funcionar pelo app ele diz que a foto foi tirada mas aparece mensagem de erro que tempo foi esgotado mais incrivel qualquer um pode cadastrar cpf de outro sem problema algum tipo seguranca permite isso acho protege quem fez maldade,anger,negative
app ta com problemas no reconhecimento facial seria bom verificar isso pois a unica forma de subir o nivel da conta e fazendo o reconhecimento facial precisando verificar valores a receber e nao consigo pq o nivel da conta nao permite,disgust,negative
facilitem o acesso as informacoes desse aplicativo eu uso dois smartphones dois notebooks e preciso acessar em qualquer um desses aparelhos eu tento acessar em um o outro fica sem acesso vou pro outro fico recebendo codigo e necessario criar um sistema que possa cadastrar mais de aparelho para facilitar o acesso com aparelho que eu tiver usando,disgust,negative
nao consigo acessar o app nao consigo entender porque tenho que efetuar o login pelo navegador todo app vc loga por ele mesmo o problema da vez e que toda vez que abro app ele pede para ligar novamente e nao importa quantas tentativas eu faca ele sempre aparece houve um erro e tenho tentar novamente importa navegador importa se tento logar usando senha ou login pelo banco erro sempre mesmo qa do gov esta de parabens por fazer trabalho dele direito,anger,negative
a cada mes querem dificultar a vida do cidadao de bem nao e possivel inicio do ano foi um sacrificio conseguir cadastrar e entrar naquele site super instavel do iss pra emitir nota dai a gente tenta se estabilizar nele e mudam de novo pra dificultar mais ainda obrigam gente baixar esse aplicativo criar mais senha mais contas pra ganharem porcentagens em cima da gente parece que o brasil quer mesmo incentivar que o cidadao esteja fora da lei mesmo nao possivel,anger,negative
este app e excelente quando nao da um galho qualquer mas estando funcionando merece muitos elogios entretanto ultimamente inventaram uma ta de verificacao em duas etapas que travou tudo nao se consegue acessar absolutamente nada esta foi infernal e o pior e que pedem umas fotos cam uma das maos segurando a data da foto na mao esquerda segurando um documento a foto facial uma verdadeira aberracao enquanto outros orgaos tem um meio infinitamente mais simples,anger,negative
eu perdi meu aparelho e enfrentei uma saga pra recuperar o acesso porque bloqueei o acesso depois de errar muitas vezes a senha o sistema de verificacao em duas etapas que eu havia habilitado no celular antigo complicou tudo enfim depois de um bocado e mails trocados finalmente foi resolvido equipe e bem intencionada pessoal ta tudo certo novo por aqui,happiness,positive
app bastante util gostei do sistema de seguranca solicita reconhecimento facial a cada login e da integracao com outros apps e servicos publicos tais como detran assinatura autenticada de documentos e prova de vida espero que mais servicos fiquem disponiveis no futuro a unica questao que mudei aparelho apesar acessar o sistema pelo novo aparelho recebo o codigo segundo fator no celular antigo,sadness,positive
to deixando duas estrelas so pq nem consegui abrir o app quando coloco minhas informacoes de login e senha da conta gov me direcionam pra aquela tela onde e pra autorizar os dados pessoais dai aperto e nao sai daquela tela nao acontece nada infelizmente nao consegui resolver minhas coisas por causa desse problema,disgust,negative
esse reconhecimento facial desse app e pessimo estou a dias tentando acessar nao sou leigo faco tudo certo e mesmo assim da erro nao prossegue ai bloqueia por excesso de tentativas coco varias pessoas reclamando da mesma coisa desse reconhecimento facial defeituoso e nao se importam em resolver so mandam resposta padrao inutil ja li o site que mandam minha cnh foi renovada recentemente deveria estar reconhecendo meu rosto ja que foi recente um reconhecimento facial defeituoso,anger,negative
o governo com tanta tecnologia a disposicao e ainda consegue dificultar o acesso as informacoes com login externo que abre diversas paginas e o login por duas etapas e biometria que vive dando erro bugs tenho diversos aplicativos do governo que deveria ser para facilitar a vida so dificulta confirme resposta pronta abaixo pode se verificar nao ha previsao de melhoras dos erros dificuldades encontradas aos usuarios,disgust,negative
estou com problemas para acessar o aplicativo tenho feito varias tentativas de acesso ate mesmo desinstalei e reinstalei o app mas continua dando bug ate o reconhecimento facial nao esta funcionando tentei ate mudar de aparelho fiz a tentativa com iphone e bug continua nao consegui acessar,disgust,negative
app ta horrivel nao consigo fazer reconhecimento facial por isso bloqueou meu acesso e assinatura outros servicos que necessitam do governo br nao acesso feito a carteira de trabalho digital coisa que pode ser simples mas resolvemos complicar a vida da gente,anger,negative
nao gostei de jeito algum nao consigo entrar no meu aplicativo meu inss gov br de jeito nenhum por causa do codigo de acesso e tambem por causa do chamado codigo acesso em duas etapas que eu erroneamente por engano cadastrei peco lhes favor encarecidamente que cancelem para mim este sistema duas etapas porque o codigo acesso nao chega para mim com facilidade e quando eu saio pa pagina para procurar o citado nas mensagens msn ou no meu imail expira,disgust,negative
nao da pra crer o problema anterior resolveram mas agora criaram outro o aplicativo fica dizendo que a foto enviada e de baixa qualidade que e pra procurar um local bem iluminado pois bem tentei ao sol com as luzes acesas dentro de casa com pouca luz com muita luz de todo jeito da sempre a mesma mensagem voces querem foto profissional estudio so eu comprar um celular da nasa ja pesquisaram a media dos celulares populacao,anger,negative
recentemente troquei de aparelho celular e o reconhecimento facial deixou de funcionar perdi o prazo de uma selecao que estava fazendo por esse motivo deveria haver outras formas realizar uma verificacao em duas etapas para confirmar sua identidade mas essa e a unica forma acesso e nao lhe dao outras opcoes para realizar o servico,disgust,negative
deveriam ter mais atencao com o app pois e uma coisa seria eu ja estou a duas semanas tentando fazer reconhecimento facial para entra no app ja tentei e mais de aparelhos celulares de marcas diferentes e todos dao o mesmo erro aparece que a foto foi com qualidade ruim nao faz a verificado estou sem poder acessar o app porque nao consigo loga por causa da autenticacao de fatores que nao chega codigo fora que ele ativou essa funcao sem eu autorizar preciso ajuda,disgust,negative
simplesmente nao consigo mais entrar n ou app mesmo ja tendo entrado antes coletado a biometria facial e elevado o nivel para ouro agora recebo a mensa biometria facial nao encontrada nao foi possivel validar sua foto em nossas bases ta de brincadeira ne atualizacao como falei antes a biometria facial ja havia sido coletada e meu nivel ja esta em ouro agora uma que estava ok esta mais,anger,negative
e muito lento a parte do reconhecimento facial sendo que meus dados se encontram no detran tse ssp todo atualizado eu nao consigo sair do nivel bronze ou seja nao consigo fazer nada eu so consigo abrir o aplicativo com minha senha e pronto e nao fazer nada,disgust,negative
nao funciona troquei de aparelho e fui instalar no novo tentei diversas vezes mas so fica a mensagem de nenhum rosto detectado estou em local iluminado tentei todos angulos que pude imaginar mas ele simplesmente nao consegue detectar o rosto nao e nem que tenha dado como invalido ou conferido ele simplesmente reconhece que estou com o rosto ali edit resposta sem sentido de voces tenho duvida nenhuma quanto ao funcionamento estou avisando um erro funcionamento do app,anger,negative
o aplicativo era excelente funcional intuitivo ai o aplicativo tirou minha conta e eu preciso acessar de novo mas quando pedem codigo de acesso enviado no meu celular eu nao recebo nenhum codigo ja pedi pra reenviar diversas vezes nunca recebo esta atrasando a assinatura dos meus documentos por favor alguem entre em contato comigo e me ajude a solucionar,disgust,negative
recentemente troquei meu aparelho celular e agora nao consigo fazer o reconhecimento facial para habilitar este novo dispositivo haja visto que tudo estava funcionando corretamente no aparelho anterior utilizo outros apps como exemplo o e titulo que contem todos os dados de biometria com a autenticacao validada acredito que ha algum bug nesta versao pois o app nao fornece nenhum retorno apenas a mensagem nenhum rosto detectado,disgust,negative
troquei de aparelho e agora nao consigo validar o reconhecimento facial aparece que a captura de foto foi concluida porem nao avanca pra proxima etapa entao recebo o aviso de tempo esgotado e a opcao refazer o reconhecimento clico nessa opcao e a camera nao abre mais ja desinstalei instalei novo adiantou,disgust,negative
o push de dupla verificacao simplesmente nao chega uso smartphone s plus todas as notificacoes autorizadas instalei o app e meu chip em um iphone agora e segue sem notificacao se segunda etapa nao envia notificacoes de jeito nenhum todos os demais aplicativos funcionam a solucao para tirar a segunda etapa so habilita depois de logar porem nao consigo logar sem segunda etapa preciso ajuda urgente onde consigo atendimento presencial para resolver com urgencia,disgust,negative
reconhecimento facial nunca funciona captura de imagem aparece valida verde mas nao passa para a tela seguinte perde se tempo tentando acessar e nada de validar se era para ajudar agilizar servicos nao esta sendo muito funcional,disgust,negative
por que e tao dificil acessar ja utilizo a muito tempo mas sempre foi dificil fazer o login ficamos num looping constate de digitar o cpf senha captcha codigo de acesso e ele volta ao comeco tudo de novo em raros casos consigo acessar mas ao chegar na carteira trabalho digital ou outro recurso ele acusa falha no login e tente mais tarde rosto furioso aos vc verificacao coincidentemente consegui acessar com minha senha a biometria ja estava ativada mas nunca me pediu a digital,disgust,negative
voltou a ser o lixo que era voce precisa entrar na sua carteira digital ai manda para ca e quando voce vai entrar nao consegui pois o aplicativo esta bugado nao le o qr do documento pois trava ao termino da leitura e quando vai por reconhecimento ele nao faz a leitura facial fica tentando ate esgotar tempo fiquei mais de horas ate larga de mao e por isso perdi asesso da carteira digital pois a mesma depende deste lixo le para altorizar entrada,anger,negative
quando realmente preciso dele perco muito tempo e acabo nao resolvendo nada minhas notificacoes nao chegam ja habilitei desde o dia que instalei nao consigo assinar documento digital pois as notificacoes estao no limbo,disgust,negative
sou servidor federal meu cel estragou tentei logar no app usando o cel novo mas sou impedido porque nao tenho acesso ao codigo de seguranca autenticacao em dois fatores que esta sendo enviado para o celular antigo esta estragado tendei de todas as formas possiveis logar no app para ter acesso aos servicos do gov mas nao consigo porque nao ha qualquer informacao de como proceder caso esteja habilitada a autenticacao em dois fatores e se tenha mais acesso ao antigo ajude me por favor,disgust,negative
o reconhecimento facial nao funciona mesmo com iluminacao boa e afins ele nao reconhece infelizmente para subir o nivel da conta precisa disso nao consegui assinar um documento importante por causa disso tentem rever o procedimento de analise facial ou coloquem mais opcoes alem do banco que tambem valida a n ser que seja algum banco do proprio governo como caixa e bb por exemplo,disgust,negative
o reconhecimento facial e pessimo talvez so seja possivel com um iphone ou superior seria oportuno especificar com qual tipo de aparelho marca e modelo o reconhecimento facil realmente funciona,anger,negative
muito ruim o aplicativo serveria justamente para nao ter necessidade de acessar o site e ao tentar fazer login e direcionado para o site eu gostaria de nao ser obrigado a fazer reconhecimento facil que nao funciona bem para fazer um simples login acesso sao muitas burocracias desnecessarias antes era bem mais simples acessar a conta gov,anger,negative
nao estava enviando o e mail codigo de verificacao em etapas ao usar um navegador no pc fui ver descobri que era porque estava desatualizado ponto final atualizei o aplicativo dai perdeu o login pela biometria fui fazer login direciona para navegador faco login por ele mas nada acontece um eterno luping uma gincana e agora nao tenho acesso,anger,negative
se para ter acesso total ao app e preciso permitir acessos contas bancarias que o ir ja tem e algo pessoal e intransferivel dados bancarios o reconhecimento facil mal consegue capturar minha face como posso ter certeza da confiabiludade do produto ofertado pelo meu gov dito isso subir de nivel continua sendo umpossivel plano basico parece ser o menos pior vou continuar sendo bronze nao consigo atualizar meus dados,fear,negative
depois da ultima atualizacao a carteira digital de transito fica pedindo codigo de acesso para entrar no app e nao solicita mais a biometria para entrar o que e ruim pois com a biometria e bem mais pratico de entrar no app carteira transito depende do app do gov br pra funcionar vc faz login na carteira atraves do gov br se o gov passa por uma atualizacao para funcionar os demais apps tambem param porque dependem dele,disgust,negative
voce e bloqueado em todos os servicos do governo se nao aumenta o nivel de confianca da conta mas para fazer isso e preciso realizar a leitura facial so que o aplicativo nunca faz essa leitura sempre da erro e ainda me bloqueou depois de algumas tentativas estou achando bem pessimo isso deveriam melhorar urgente esse servico de leitura facial,anger,negative
