reviewId,app_name,content,sentiment_polarity,sentiment,Unnamed: 5,content_traduzido,spacy_lemma
b350723b-fb0d-4dcb-92a5-36f65d2e59d0,Instagram,"O Instagram é um aplicativo muito bom! Mas o mais engraçado é que as fotos tiradas no próprio app aparecem cortadas quando se vai postar. Não faz sentido nenhum!! Bem que poderiam configurar para isso não acontecer. É um saco ter que ficar editando fotos em outro app! Por isso, muitas vezes deixo de postar, e acredito que muitas pessoas também.",positive,sadness,,o instagram aplicativo bom mas engracado fotos tiradas proprio app aparecem cortadas vai postar nao faz sentido nenhum bem poderiam configurar acontecer e saco ter ficar editando fotos outro app por muitas vezes deixo postar acredito muitas pessoas,"['instagr', 'aplicativo', 'bom', 'engracar', 'foto', 'tirar', 'proprio', 'aparecer', 'cortar', 'postar', 'fazer', 'sentido', 'bem', 'poder', 'configurar', 'acontecer', 'saco', 'ficar', 'editar', 'foto', 'app', 'vez', 'deixo', 'postar', 'acreditar', 'pessoa']"
84ea42f6-0db8-4c21-86e2-e08f14eff3b3,Instagram,"O app está bugando muito, quando tento fazer uma publicação, não consigo colocar a música de minha preferencia, e tenho receio de ocorrer a mesma coisa nos storys, amei terem colocados musica nas notas e na bio, mas por favor arrumem esses bugs",negative,disgust,,o app bugando tento fazer publicacao consigo colocar musica preferencia receio ocorrer mesma coisa storys amei terem colocados musica notas bio favor arrumem bugs,"['app', 'bugar', 'tentar', 'fazer', 'publicacao', 'consigo', 'colocar', 'musica', 'preferenciar', 'receio', 'ocorrer', 'mesmo', 'coisa', 'storys', 'amei', 'ter', 'colocado', 'musica', 'nota', 'bio', 'favor', 'arrumer', 'bugs']"
66bbc696-0492-4716-8727-977d5502736b,Instagram,O aplicativo buga com uma certa frequência durante as trocas de páginas e opção de música nas notas saiu de uma das minhas contas mesmo as atualizações estando em dia. Tirando esses probleminhas o app é bacana.,positive,sadness,,o aplicativo buga certa frequencia durante trocas paginas opcao musica notas saiu contas atualizacoes estando dia tirando probleminhas app bacana,"['aplicativo', 'buga', 'frequencia', 'troca', 'pagino', 'opcao', 'musica', 'sair', 'conta', 'estar', 'dia', 'tirar', 'probleminho', 'app', 'bacano']"
c3e37edd-0eba-46cf-8f35-08d91a4abe53,Instagram,"O app está cada vez mais horrível, tira uma foto e salva mais não aparece na galeria, agora deu de não me mostrar as visualizações do story!! Aff, bem que podiam melhorar e corrigir as falhas. Desse jeito compensa ficar só com o WhatsApp e olha lá ainda",negative,anger,,o app cada vez horrivel tira foto salva aparece galeria agora deu mostrar visualizacoes story aff bem podiam melhorar corrigir falhas desse jeito compensa ficar whatsapp olha la ainda,"['app', 'vez', 'horrivel', 'tirar', 'aparecer', 'galerir', 'agora', 'dar', 'mostrar', 'visualizacoes', 'story', 'bem', 'poder', 'melhorar', 'corrigir', 'falha', 'jeito', 'compensar', 'ficar', 'olhar', 'ainda']"
81612483-30a1-4e70-af9c-b6b594729827,Instagram,"O app é bom porém algun erro aconteceu, por exemplo as músicas, quando eu vou escolher uma música pra meus storys não aparece a qual eu quero, não é por que eu escrevi errado o nome e sim o próprio Instagram, melhore isso pfvr não sou obrigado a colocar músicas chatas no meu story, Bye!",positive,sadness,,o app bom porem algun erro aconteceu exemplo musicas vou escolher musica pra storys aparece quero escrevi errado nome sim proprio instagram melhore pfvr obrigado colocar musicas chatas story bye,"['app', 'bom', 'por', 'erro', 'acontecer', 'exemplo', 'musico', 'escolher', 'musica', 'aparecer', 'querer', 'escrevi', 'errar', 'nome', 'sim', 'proprio', 'instagr', 'melhore', 'pfvr', 'obrigar', 'colocar', 'musico', 'chato', 'story', 'bye']"
b800b8ef-0607-4272-842d-7862f78a611e,Instagram,"O aplicativo e incrível, porém venho tendo muitos problemas como, o feed não carrega, direct demora pra carregar, os vídeos não sai os áudios, e não e minha internet pois em outros celulares e redes estão a mesma coisa, gostaria que a equipe melhores esses aspectos ou eu infelizmente terei que desistalar o aplicativo.",positive,sadness,,o aplicativo incrivel porem venho tendo muitos problemas feed carrega direct demora pra carregar videos sai audios internet pois outros celulares redes mesma coisa gostaria equipe melhores aspectos infelizmente desistalar aplicativo,"['aplicativo', 'incrivel', 'por', 'venho', 'ter', 'problema', 'feed', 'carregar', 'demora', 'carregar', 'video', 'sair', 'audio', 'internet', 'celular', 'rede', 'mesmo', 'coisa', 'gostar', 'equipe', 'bom', 'aspecto', 'infelizmente', 'desistalar', 'aplicativo']"
6e420be3-4045-4a6c-a536-8e11b5b98348,Instagram,"Gosto muito do app, realmente é um app bom. Porém às vezes ele demora muito para carregar, de vez em quando os vídeos simplesmente trava no começo, passando somente um pedaço do vídeo, mesmo eu fechando e abrindo o app novamente parece que ele demora bem mais do que antes. Mas tirando isso, o app é bom.",positive,sadness,,gosto app realmente app bom porem vezes demora carregar vez videos simplesmente trava comeco passando somente pedaco video fechando abrindo app novamente parece demora bem antes mas tirando app bom,"['gostar', 'app', 'realmente', 'app', 'bom', 'por', 'vez', 'demora', 'carregar', 'video', 'simplesmente', 'trar', 'comeco', 'passar', 'somente', 'pedaco', 'video', 'fechar', 'abrir', 'app', 'novamente', 'parecer', 'demora', 'bem', 'antes', 'tirar', 'bom']"
bc50e8dd-1bf5-43f8-a6b1-3f1bb2152bed,Instagram,"Muito bom o APP só estou tendo uns problemas com ele, ele está tipo bugando por exemplo: chega uma notificação de curtida , eu vejo a curtida e vou pra pesquisar o @ de alguém e fica a notificação da pessoa mais eu já tinha visto. Mais tirando isso o APP é muito bom ótimo maravilhoso gosto muito dele meu dia a dia e entrar no APP e ficar conversando com os mais próximos.",positive,sadness,,muito bom app tendo uns problemas tipo bugando exemplo chega notificacao curtida vejo curtida vou pra pesquisar alguem fica notificacao pessoa visto mais tirando app bom otimo maravilhoso gosto dia dia entrar app ficar conversando proximos,"['muito', 'bom', 'app', 'ter', 'problema', 'tipo', 'bugar', 'exemplo', 'chegar', 'notificacao', 'curter', 'vejo', 'curter', 'pesquisar', 'alguem', 'ficar', 'notificacao', 'pessoo', 'ver', 'mais', 'tirar', 'app', 'bom', 'otimo', 'maravilhoso', 'gosto', 'dia', 'dia', 'entrar', 'app', 'ficar', 'conversar', 'proximo']"
52f4bcd1-237e-4082-b4de-e548d2b5de22,Instagram,"Minha conta foi hackeada e não consigo apoio do suporte do Instagram. Já mandei email e não obtive resposta, já tentei fazer reconhecimento facial, mas ao enviar o vídeo só carrega e ao final da erro ao carregar o vídeo, tente novamente mais tarde...enfim! Não sei mais o que fazer!!!!",negative,fear,,minha conta hackeada consigo apoio suporte instagram ja mandei email obtive resposta tentei fazer reconhecimento facial enviar video carrega final erro carregar video tente novamente tarde enfim nao sei fazer,"['conta', 'hackear', 'com si', 'apoio', 'suporte', 'instagr', 'email', 'obtiver', 'resposta', 'tentar', 'fazer', 'reconhecimento', 'facial', 'enviar', 'video', 'carregar', 'final', 'erro', 'carregar', 'video', 'tentar', 'novamente', 'tarde', 'enfim', 'saber', 'fazer']"
291b0b8f-ac8b-4099-869e-b8a29c3890b6,Instagram,"Eu não tô conseguindo colocar a música nos stories que quero postar, e quando vou procurar o nome do artista não aparece, exemplo: esses dias eu fui postar uma foto e queria colocar músicas quando fui colocar o nome da artista "" Luiza sonza"" dá como"" nenhum resultado encontrado "".",negative,disgust,,eu to conseguindo colocar musica stories quero postar vou procurar nome artista aparece exemplo dias postar foto queria colocar musicas colocar nome artista luiza sonza nenhum resultado encontrado,"['conseguir', 'colocar', 'musica', 'querer', 'postar', 'procurar', 'nome', 'artista', 'aparecer', 'exemplo', 'dia', 'postar', 'foto', 'querer', 'colocar', 'musico', 'colocar', 'nome', 'artista', 'luizar', 'sonza', 'resultado', 'encontrar']"
e100d752-fb92-4a71-825e-9af1b499df02,Instagram,"Faz 2 dias que o Direct não funciona, tá bugado. Não consigo ver as mensagens, aparecem as notificações, mas quando vou responder, clicando nela, aparece uma mensagem dizendo que não estou autorizada a responder?????? Por que está acontecendo com o meu perfil comercial. Já fiz de tudo e não volta ao normal. Socorro!!!!!",negative,anger,,faz dias direct funciona ta bugado nao consigo ver mensagens aparecem notificacoes vou responder clicando nela aparece mensagem dizendo autorizada responder por acontecendo perfil comercial ja fiz tudo volta normal socorro,"['fazer', 'dia', 'funcionar', 'bugar', 'consigo', 'ver', 'mensagem', 'aparecer', 'notificacoes', 'responder', 'clicar', 'aparecer', 'mensagem', 'dizer', 'autorizar', 'responder', 'acontecer', 'perfil', 'comercial', 'fiz', 'voltar', 'normal', 'socorro']"
9e567b67-026a-485c-9437-f03f04303eb0,Instagram,"Modo escuro está cheio de bugs. Ao acessar um reels e voltar para o feed a fonte das palavras nas publicações fica como no modo claro, impossibilitado a leitura. Também somem os ícones de curtir etc",negative,disgust,,modo escuro cheio bugs ao acessar reels voltar feed fonte palavras publicacoes fica modo claro impossibilitado leitura tambem somem icones curtir etc,"['modo', 'escuro', 'cheio', 'bugs', 'acessar', 'reels', 'voltar', 'feedr', 'fonte', 'palavr', 'publicacoes', 'ficar', 'modo', 'claro', 'impossibilitar', 'leitura', 'tambem', 'somir', 'icone', 'curtir', 'etc']"
5c121151-2c1e-4530-a070-c660228eca5d,Instagram,"Uma aplicação que parece versão alfa. Feita por amadores. Alguns problemas basicos: - A barra de vídeos ocupa toda a largura da tela, impedindo de mover aos extremos com os dedos. - Não é possível pausar nenhum vídeo, de nenhum tipo. - Vídeos sendo tocados não impedem que a tela entre em modo de espera e é preciso destravar para finalizar o vídeo e não impedem da página atualizar mesmo antes de finalizar. - Links diretos não carregam, a menos que o Instagram seja reiniciado, para limpar o cache.",negative,anger,,uma aplicacao parece versao alfa feita amadores alguns problemas basicos a barra videos ocupa toda largura tela impedindo mover extremos dedos nao possivel pausar nenhum video nenhum tipo videos sendo tocados impedem tela modo espera preciso destravar finalizar video impedem pagina atualizar antes finalizar links diretos carregam menos instagram reiniciado limpar cache,"['aplicacao', 'parecer', 'versao', 'alfa', 'fazer', 'amador', 'problema', 'basico', 'barra', 'video', 'ocupar', 'largura', 'telo', 'impedir', 'mover', 'extremo', 'dedo', 'possivel', 'pausar', 'video', 'tipo', 'video', 'tocar', 'impedir', 'tela', 'modo', 'espera', 'preciso', 'destravar', 'finalizar', 'video', 'impedir', 'pagina', 'atualizar', 'antes', 'finalizar', 'link', 'direto', 'carregar', 'menos', 'instagr', 'reiniciar', 'limpar', 'cache']"
d1326b7d-9cb6-4feb-bbaa-eec9555a1779,Instagram,"Gosto muito do Instagram, mas ultimamente estou tendo muitos problemas com stories, sempre que posto algo fica dando parte da tela verde, com a foto destorcida, tenho que tentar postar a mesma coisa de 3 a 4 vezes pra conseguir postar sem bugs. Horrível isso, é muito estresse em uma coisa simples, a gente perde tempo e as vezes acabo desistindo de usar a ferramenta. Mas como é meu trabalho preciso ficar tentando postar. Por favor! Corrijam isso!",positive,sadness,,gosto instagram ultimamente tendo muitos problemas stories sempre posto algo fica dando parte tela verde foto destorcida tentar postar mesma coisa vezes pra conseguir postar bugs horrivel estresse coisa simples gente perde tempo vezes acabo desistindo usar ferramenta mas trabalho preciso ficar tentando postar por favor corrijam,"['gostar', 'instagr', 'ultimamente', 'ter', 'problema', 'storie', 'sempre', 'posto', 'ficar', 'dar', 'parte', 'telo', 'verde', 'foto', 'destorcir', 'tentar', 'postar', 'mesmo', 'coisa', 'vez', 'conseguir', 'postar', 'bugs', 'horrivel', 'estrer', 'coisa', 'simples', 'gente', 'perder', 'tempo', 'vez', 'acabo', 'desistir', 'usar', 'ferramenta', 'trabalho', 'preciso', 'ficar', 'tentar', 'postar', 'favor', 'corrijar']"
1516f883-c18e-4c3c-8865-969e90e48a74,Photo&File Detect,O aplicativo não abriu em vez disso eu ganho só mas uma lista de contatos. E nem pude ver como realmente é o aplicativo e já instalei e desinstalei o app mas nada funcionou só fico com um aplicativo que não funciona. E além disso o meu celular está bugado e fica aparecendo vários anúncios no meio do nada. agora mesmo quando eu estou escrevendo apareceu um anúncio. Adeus espero que o app seja denúnciado,negative,disgust,,o aplicativo abriu vez disso ganho lista contatos e pude ver realmente aplicativo instalei desinstalei app nada funcionou fico aplicativo funciona e alem disso celular bugado fica aparecendo varios anuncios meio nada agora escrevendo apareceu anuncio adeus espero app denunciado,"['aplicativo', 'abrir', 'vez', 'ganhar', 'listar', 'contato', 'pude', 'ver', 'realmente', 'aplicativo', 'instalei', 'desinstalei', 'app', 'funcionar', 'fico', 'aplicativo', 'funcionar', 'aler', 'celular', 'bugar', 'ficar', 'aparecer', 'vario', 'anuncio', 'meio', 'agora', 'escrever', 'aparecer', 'anuncio', 'ae deus', 'esperar', 'app', 'denunciar']"
8d2864dc-54b1-4800-a149-948c3399e962,Photo&File Detect,O app É horroroso eu fica aparecendo anuncio do nada e outra agora esse comentário que eu escrevi apareceu um anúncio ele não funciona ele abre na lista de contatos e outra quero que vocês denunciem esse aplicativo tirem ele da Google Play e outra para vocês que querem instalar eu não recomendo,negative,anger,,o app e horroroso fica aparecendo anuncio nada outra agora comentario escrevi apareceu anuncio funciona abre lista contatos outra quero denunciem aplicativo tirem google play outra querem instalar recomendo,"['horroroso', 'ficar', 'aparecer', 'anuncio', 'agora', 'comentario', 'escrevi', 'aparecer', 'anuncio', 'funcionar', 'abrir', 'lista', 'contato', 'querer', 'denunciem', 'aplicativo', 'tir', 'google', 'playr', 'querer', 'instalar', 'recomendo']"
ba77313e-d0ed-476a-93df-0bc697e633ef,Photo&File Detect,Vei que app lixo eu nem entrei em nenhum site que contém anúncios e esse troço aparece em 2 em 2 minutos eu tô achando que a propaganda é vírus pq eu já abaixei de tantas vezes esse anúncio aparecia e não melhorou em nada! Não recomendo!!!!!!,negative,anger,,vei app lixo entrei nenhum site contem anuncios troco aparece minutos to achando propaganda virus pq abaixei tantas vezes anuncio aparecia melhorou nada nao recomendo,"['vei', 'app', 'lixo', 'entrar', 'site', 'contem', 'anuncio', 'aparecer', 'minuto', 'achar', 'propaganda', 'abaixei', 'vez', 'anuncio', 'melhorar', 'nao', 'recomer']"
137f7a0d-9867-4bd6-9e35-9af1a30cd02e,Photo&File Detect,"A app é um lixo Fica vindo anúncio de 2 em 2 minutos e eu não consigo fazer minha tarefa online (quizziz) e isso me atrapalha agora de desinstalei não vê um anúncio😭, e fala que limpa os vírus mas deixa com mais vírus ainda😡. Não recomendo😕😕",negative,anger,,a app lixo fica vindo anuncio minutos consigo fazer tarefa online quizziz atrapalha agora desinstalei ve anuncio rosto chorando aos berros fala limpa virus deixa virus ainda rosto furioso nao recomendo rosto confuso rosto confuso,"['app', 'lixo', 'ficar', 'vir', 'anuncio', 'minuto', 'consigo', 'fazer', 'tarefa', 'onlinar', 'quizziz', 'atrapalhar', 'agora', 'desinstalei', 'anuncio', 'rosto', 'chorar', 'berro', 'falar', 'limpa', 'virus', 'deixar', 'virus', 'ainda', 'rosto', 'furioso', 'nao', 'recomendar', 'rosto', 'confuso', 'ror', 'confusar']"
2acee340-8613-4ae3-a174-8ac1f8e32ca2,Photo&File Detect,"Horrível, ele se sobrepôs a outros app, fica no domínio do celular , muitas muitas propragranda , nem consegue usar o app pois ele é fictício. Pede permissão que não precisa e é de extrema complexidade Denunciem esse app",negative,anger,,horrivel sobrepos outros app fica dominio celular muitas muitas propragranda consegue usar app pois ficticio pede permissao precisa extrema complexidade denunciem app,"['horrivel', 'sobrepo', 'app', 'ficar', 'dominio', 'celular', 'propragranda', 'conseguir', 'usar', 'app', 'ficticio', 'pedir', 'precisar', 'extremo', 'complexidade', 'denunciem', 'app']"
af7c58e2-e3bd-48a7-b123-77183eb4b486,Photo&File Detect,Como resolver as propagandas: 1°passo : baixe o es file profile aqui na Playstore 2°passo: vá em aplicativos e veja os aplicativos que não aparecem para vocês eles são vírus 3° deisistale eles ou ele( geralmente é 1 ou 2) e pronto De nada 😊,neutral,neutral,,como resolver propagandas passo baixe es file profile aqui playstore passo va aplicativos veja aplicativos aparecem virus deisistale geralmente pronto de nada rosto sorridente com olhos sorridentes,"['como', 'resolver', 'propagando', 'passo', 'baixe', 'aqui', 'playstorar', 'passo', 'va', 'aplicativo', 'aplicativo', 'aparecer', 'virus', 'deisistalar', 'geralmente', 'pronto', 'rosto', 'sorridente', 'olho', 'sorridente']"
6f3b3b2d-04c4-44f7-8222-606b6bfdcee2,Photo&File Detect,horrível app lix# fica aparecendo direito anúncios mesmo estando em outro aplicativo e muda a imagem dele pra contados a hora que vc entra no aplicativo aprece todos seus contatos,negative,anger,,horrivel app lix fica aparecendo direito anuncios estando outro aplicativo muda imagem pra contados hora vc entra aplicativo aprece todos contatos,"['horrivel', 'app', 'lix', 'ficar', 'aparecer', 'direito', 'anuncio', 'estar', 'aplicativo', 'mudar', 'imagem', 'contar', 'hora', 'entrar', 'aplicativo', 'aprecer', 'contato']"
b093d5dd-8fae-41fe-bcef-3752692fe92a,Photo&File Detect,"Muito ruim a cada 2 minutos é um anúncio chato, como pode um app fazer isso sem nem estar instalado, tem que instalar só pra tirar o anúncio",negative,disgust,,muito ruim cada minutos anuncio chato pode app fazer instalado instalar pra tirar anuncio,"['muito', 'ruim', 'minuto', 'anuncio', 'chato', 'poder', 'app', 'fazer', 'instalar', 'instalar', 'tirar', 'anuncio']"
41ea659d-7c54-4267-91ed-233570825bad,Photo&File Detect,"Por eu daria nota -100000, essas propagandas chatas aparecendo o tempo todo!!! Bem melhor intalavr O AVG anti-virus, tomara que essa propaganda chata sai do ar!!!!",negative,anger,,por daria nota propagandas chatas aparecendo tempo todo bem melhor intalavr o avg anti virus tomara propaganda chata sai ar,"['dario', 'nota', 'propagando', 'chato', 'aparecer', 'tempo', 'bem', 'bom', 'intalavr', 'antir', 'virus', 'tomar', 'propaganda', 'chato', 'sair', 'ar']"
6283b751-ea98-490f-887d-9340922a1218,Photo&File Detect,"Acabei de instalar há achei chato tava jogando gacha nox aí aparece ""seu celular está um (56) virus!"" Aí aparece desistir ou limpo eu aperto nos dois aparece a mesma coisa pra abaixar esse aplicativo que chato mano",negative,anger,,acabei instalar achei chato tava jogando gacha nox ai aparece celular virus ai aparece desistir limpo aperto dois aparece mesma coisa pra abaixar aplicativo chato mano,"['acabar', 'instalar', 'achar', 'chato', 'tar', 'jogar', 'gacha', 'aparecer', 'celular', 'virus', 'aparecer', 'desistir', 'limpo', 'aperto', 'aparecer', 'mesmo', 'coisa', 'abaixar', 'aplicativo', 'chato', 'mano']"
e7b00e62-2d86-4659-802a-71be7e820e64,Photo&File Detect,"Totalmente inapropriado a propaganda ficar aparecendo no celular de 5 em 5 segundos, odiei isso e vou dar um jeito de isso parar!!!!",negative,anger,,totalmente inapropriado propaganda ficar aparecendo celular segundos odiei vou dar jeito parar,"['totalmente', 'inapropriar', 'propaganda', 'ficar', 'aparecer', 'celular', 'segundo', 'odiei', 'dar', 'jeito', 'parar']"
07cecb76-6b97-40e0-818b-de5ed39b9a63,Photo&File Detect,"Péssimo App bem anúncio a cada 30 segundos não consigo escrever e tenho um aplicativo que não funciona.se você baixou,desistale os anúncios ficam nos perseguindo até mesmo sem internet bem propaganda",negative,disgust,,pessimo app bem anuncio cada segundos consigo escrever aplicativo funciona se baixou desistale anuncios ficam perseguindo internet bem propaganda,"['pessimo', 'app', 'bem', 'anuncio', 'segundo', 'consigo', 'escrever', 'aplicativo', 'funcionar', 'baixar', 'desistalar', 'anuncio', 'ficar', 'perseguir', 'bem', 'propagandar']"
3957096d-b359-4589-a302-acd4988c9138,Photo&File Detect,"Anúncio de 2 em 2 segundo a ninguém merece e isso irrita muito, atrapalha em vez de ajudar, desculpa",negative,anger,,anuncio segundo ninguem merece irrita atrapalha vez ajudar desculpa,"['anuncio', 'ninguem', 'merecer', 'irrito', 'atrapalhar', 'vez', 'ajudar', 'desculpa']"
4189e1a8-14cf-454d-9124-9e50d8b99a56,Photo&File Detect,Muito ruim não consigo fazer nada no meu celular pq esse App só tem anúncio e trava o celular não abaixe,negative,disgust,,muito ruim consigo fazer nada celular pq app anuncio trava celular abaixe,"['muito', 'ruim', 'consigo', 'fazer', 'celular', 'anuncio', 'trar', 'celular', 'abaixe']"
4db23f9b-d4d1-4eef-84f6-1179938a92d7,Photo&File Detect,App lix# eu tava mechendo no meu celular e aparece dunada esse aplicativo e ele aparece em 2 em 2 min e muito chato se você instala ele ele fica pior muito ruim não recomendo de jeito nenhum,negative,anger,,app lix tava mechendo celular aparece dunada aplicativo aparece min chato instala fica pior ruim recomendo jeito nenhum,"['app', 'lix', 'tar', 'mecher', 'celular', 'aparecer', 'dunar', 'aplicativo', 'aparecer', 'ficar', 'mau', 'ruim', 'recomer', 'jeito']"
ac077f23-207b-479a-ab91-ba887a12094d,Photo&File Detect,"Instalei esse app por engano e ele fica escondido como se fosse um aplicativo de contatos, mas fica mostrando banners de propagando. Horrível!!! Devia ser banido da Google Play Store.",negative,anger,,instalei app engano fica escondido aplicativo contatos fica mostrando banners propagando horrivel devia banido google play store,"['instalei', 'app', 'engano', 'ficar', 'esconder', 'aplicativo', 'contato', 'ficar', 'mostrar', 'banners', 'propagar', 'horrivel', 'dever', 'banir', 'google', 'playr', 'store']"
886c0d99-37ca-4a92-9362-a01a7c58bbf0,Photo&File Detect,"Denunciem esse app, denunciem várias vezes, ele fica invadindo o celular, toda hora aparecendo notificação e prejudica o funcionamento",negative,anger,,denunciem app denunciem varias vezes fica invadindo celular toda hora aparecendo notificacao prejudica funcionamento,"['denunciem', 'app', 'denunciem', 'vario', 'vez', 'ficar', 'invadir', 'celular', 'hora', 'aparecer', 'notificacao', 'prejudico', 'funcionamento']"
316e3490-a528-4d10-b271-e61cf1dbc090,Photo&File Detect,"Des que baixei esse app,meu celular não parou de travar e aparecia anúncios do aplicativo mesmo sem internet ! Não recomendo",negative,disgust,,des baixei app celular parou travar aparecia anuncios aplicativo internet nao recomendo,"['baixei', 'app', 'celular', 'parar', 'travar', 'aparecia', 'anuncio', 'aplicativo', 'nao', 'recomendar']"
656f9f09-4b70-43f7-8ed5-8041e6f1ddbe,Photo&File Detect,"Puro adware. Não baixem, só serve para passar anúncios para os donos do app ganharem dinheiro em cima do celular num app sem função",negative,anger,,puro adware nao baixem serve passar anuncios donos app ganharem dinheiro cima celular app funcao,"['puro', 'adware', 'baixem', 'servir', 'passar', 'anuncio', 'dono', 'ganhar', 'dinheiro', 'cima', 'celular', 'app', 'funcao']"
1a5d07ca-f32f-4bb3-97f5-7f33f4b98f5f,Photo&File Detect,Trava muito e enche o aparelho de anúncio! 5 estrelas pq enquanto eu fuçava os app apareceram diversos anúncios de vírus até eu forçar a parada desse,negative,disgust,,trava enche aparelho anuncio estrelas pq enquanto fucava app apareceram diversos anuncios virus forcar parada desse,"['trar', 'aparelho', 'anuncio', 'estrela', 'enquanto', 'fucar', 'app', 'aparecer', 'anuncio', 'virus', 'forcar', 'parar']"
d209ab6a-6d61-4ea8-af41-0b33e92d404c,Photo&File Detect,"app pessimo,de 2 em 2 minutos fica aparecendo anuncio,e msm eu instalando o app nn funciona!! PESSIMO NN RECOMENDO",negative,anger,,app pessimo minutos fica aparecendo anuncio msm instalando app nn funciona pessimo nn recomendo,"['app', 'minuto', 'ficar', 'aparecer', 'anuncio', 'msm', 'instalar', 'app', 'funcionar', 'pessimo', 'recomendo']"
dcd8dbc2-0667-4398-9190-78ac4d987c35,Photo&File Detect,"Esse app e um lixo,e. Dois e dois min aparece anúncio n consigo entra no zap",negative,anger,,esse app lixo dois dois min aparece anuncio n consigo entra zap,"['app', 'lixo', 'min', 'aparecer', 'anuncio', 'consigo', 'entrar', 'zap']"
92a761ee-596f-4cb4-be48-ac86b080d68a,Photo&File Detect,"Terrível,o pior app q eu já vi na vida,só abaixei pra vê se para de ficar aparecendo anúncios,mas é terrível",negative,anger,,terrivel pior app q vi vida abaixei pra ve ficar aparecendo anuncios terrivel,"['terrivel', 'mau', 'ver', 'vida', 'abaixeir', 'ficar', 'aparecer', 'anuncio', 'terrivel']"
c28a5768-24cb-4a9b-ac04-b77775ee6869,Photo&File Detect,"1⁰ eusem querer baixei um vírus no meu celular e ficava aparecendo esse anúncio a cada 2 e 2 minutos, 2⁰ n sei usar 3⁰ hacker se vc tiver vendo esse comentário, me ensina a mexer nesse aplicativo",negative,disgust,,eusem querer baixei virus celular ficava aparecendo anuncio cada minutos n sei usar hacker vc vendo comentario ensina mexer nesse aplicativo,"['eusem', 'querer', 'baixei', 'celular', 'ficar', 'aparecer', 'anuncio', 'minuto', 'saber', 'usar', 'hacker', 'ver', 'comentario', 'ensina', 'mexer', 'aplicativo']"
694f9d7a-d51e-46eb-907b-1d4a5c76a99a,Photo&File Detect,"Péssimo esse aplicativo! Aparece propaganda a cada 2 min,da muita raiva.",negative,anger,,pessimo aplicativo aparece propaganda cada min muita raiva,"['pessimo', 'aplicativo', 'aparecer', 'propagandar', 'raiva']"
6941cd57-24c8-4254-9db1-bd88ebd3e6aa,Photo&File Detect,Esse aplicativo é horrível quando eu instalei ele ficou aparecendo um monte de comercial de segundo a segundo os eu vou fazer agora n para de chega anúncio,negative,anger,,esse aplicativo horrivel instalei ficou aparecendo monte comercial segundo segundo vou fazer agora n chega anuncio,"['aplicativo', 'horrivel', 'instalei', 'ficar', 'aparecer', 'Monte', 'comercial', 'segundo', 'fazer', 'agora', 'chegar', 'anuncio']"
06ea56b1-850d-4b62-9c16-24b41bb64c18,Photo&File Detect,Orrive não consigo entrar no app e toda hora que entro em um jogo online que não tem anúncio esse app faz aparecer e me tira do jogo,negative,anger,,orrive consigo entrar app toda hora entro jogo online anuncio app faz aparecer tira jogo,"['orrive', 'consigo', 'entrar', 'app', 'hora', 'jogo', 'onliner', 'anuncio', 'app', 'fazer', 'aparecer', 'tirar', 'jogo']"
e29ed392-f32a-4cf4-be4c-7d9d7be1cb2d,Photo&File Detect,"Não gostei desse app , toda hora aparece propaganda, não dá para usar o celular",negative,disgust,,nao gostei desse app toda hora aparece propaganda usar celular,"['gostar', 'app', 'hora', 'aparecer', 'propaganda', 'usar', 'celular']"
763a7910-0d29-4a69-bd44-dded1e7ab626,Photo&File Detect,Esse epp é horrível não para mais aparecer eu não consigo escrever o play store ele fica parecendo anúncio não enstalen 😡🤬,negative,anger,,esse epp horrivel aparecer consigo escrever play store fica parecendo anuncio enstalen rosto furioso rosto com simbolos na boca,"['epp', 'horrivel', 'aparecer', 'com si', 'escrever', 'play', 'store', 'ficar', 'parecer', 'anuncio', 'rosto', 'furioso', 'ror', 'simbolo', 'boca']"
1306ab18-e93a-47ee-b5b1-14975bcab436,Photo&File Detect,"Horrível!!!, o app não abriu e me deu vírus, não recomendo nenhum pouco,0/1.000",negative,anger,,horrivel app abriu deu virus recomendo nenhum pouco,"['horrivel', 'abrir', 'dar', 'virus', 'recomer', 'pouco']"
9f9a310f-6899-43a0-88d8-5dbd1f021426,Photo&File Detect,"Está entrando na lista dos contatos quando abre o APP, acho que está dando algum problema .",neutral,neutral,,esta entrando lista contatos abre app acho dando algum problema,"['entrar', 'contato', 'abrir', 'achar', 'dar', 'problema']"
8e845b51-c191-426c-8714-7fc97f289baa,Photo&File Detect,"É VIRUS este programa, fica mostrando publicidade a todo tempo na tela do celular.",negative,disgust,,e virus programa fica mostrando publicidade todo tempo tela celular,"['virus', 'programa', 'ficar', 'mostrar', 'publicidade', 'tempo', 'tela', 'celular']"
